data_name,num_classes,distribution,rho,size,variant,sampling_modifiedRS_rho,sampling_weightedRS_percentage,wce_alpha,fl_gamma,val_f1_macro,test_f1_macro,test_f1_macro_std,train_accuracy,train_auprc,train_precision_macro,train_precision_weighted,train_recall_macro,train_recall_weighted,train_f1_macro,train_f1_weighted,train_f1_per_label_0,train_f1_per_label_1,train_f1_per_label_2,train_f1_per_label_3,train_f1_per_label_4,val_accuracy,val_auprc,val_precision_macro,val_precision_weighted,val_recall_macro,val_recall_weighted,val_f1_weighted,val_f1_per_label_0,val_f1_per_label_1,val_f1_per_label_2,val_f1_per_label_3,val_f1_per_label_4,test_accuracy,test_auprc,test_precision_macro,test_precision_weighted,test_recall_macro,test_recall_weighted,test_f1_weighted,test_f1_per_label_0,test_f1_per_label_1,test_f1_per_label_2,test_f1_per_label_3,test_f1_per_label_4
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.25,0.5,78.76,74.29,1.11,99.7,99.87,99.6,99.7,98.88,99.7,99.24,99.7,99.83,98.64,0.0,0.0,0.0,91.7,81.51,79.36,91.67,78.56,91.7,91.64,95.34,62.19,0.0,0.0,0.0,89.74,78.34,74.52,89.94,74.65,89.74,89.76,94.21,54.36,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.25,1.0,78.13,75.55,0.89,99.51,99.86,99.41,99.51,98.12,99.51,98.75,99.51,99.73,97.78,0.0,0.0,0.0,91.61,82.15,79.65,91.5,77.35,91.61,91.46,95.29,60.97,0.0,0.0,0.0,90.43,79.19,75.98,90.34,75.28,90.43,90.36,94.62,56.48,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.25,2.0,78.12,74.96,1.52,99.36,99.72,99.11,99.35,97.63,99.36,98.35,99.35,99.64,97.07,0.0,0.0,0.0,91.34,81.59,78.72,91.46,78.12,91.34,91.33,95.12,61.11,0.0,0.0,0.0,90.16,78.61,75.58,90.21,74.95,90.16,90.11,94.46,55.46,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.25,5.0,78.41,76.32,0.45,99.77,99.98,99.66,99.77,99.16,99.77,99.41,99.77,99.87,98.95,0.0,0.0,0.0,91.67,81.55,79.39,91.48,77.63,91.67,91.55,95.33,61.48,0.0,0.0,0.0,90.85,79.2,77.15,90.66,75.7,90.85,90.72,94.86,57.78,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.5,0.1,78.91,76.14,1.01,99.21,99.56,98.15,99.21,97.87,99.21,98.01,99.21,99.56,96.46,0.0,0.0,0.0,91.47,82.01,78.36,91.67,79.59,91.47,91.55,95.18,62.64,0.0,0.0,0.0,90.27,79.19,75.49,90.58,76.96,90.27,90.4,94.5,57.79,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.5,0.2,78.62,76.65,1.93,99.56,99.73,98.88,99.56,98.9,99.56,98.89,99.56,99.75,98.03,0.0,0.0,0.0,91.89,82.5,79.99,91.58,77.51,91.89,91.7,95.46,61.78,0.0,0.0,0.0,91.08,79.8,77.71,90.78,75.77,91.08,90.91,95.0,58.29,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.5,0.5,79.31,75.91,0.12,99.79,99.9,99.49,99.79,99.43,99.79,99.46,99.79,99.88,99.05,0.0,0.0,0.0,91.98,82.0,80.04,91.81,78.66,91.98,91.89,95.5,63.12,0.0,0.0,0.0,90.58,79.21,76.34,90.46,75.55,90.58,90.51,94.71,57.12,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.5,1.0,79.3,76.57,0.95,99.63,99.88,99.14,99.63,99.0,99.63,99.07,99.63,99.79,98.35,0.0,0.0,0.0,91.73,82.27,79.12,91.79,79.49,91.73,91.76,95.34,63.27,0.0,0.0,0.0,90.52,78.9,76.12,90.73,77.1,90.52,90.61,94.65,58.5,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.5,2.0,79.03,76.18,1.0,99.62,99.88,99.04,99.62,99.06,99.62,99.05,99.62,99.79,98.31,0.0,0.0,0.0,91.56,82.87,78.7,91.71,79.46,91.56,91.62,95.24,62.81,0.0,0.0,0.0,90.35,79.44,75.79,90.6,76.76,90.35,90.45,94.55,57.81,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.5,5.0,79.06,76.11,1.25,99.05,99.48,97.83,99.04,97.36,99.05,97.59,99.05,99.47,95.71,0.0,0.0,0.0,91.53,82.51,78.51,91.71,79.69,91.53,91.61,95.22,62.91,0.0,0.0,0.0,90.24,79.83,75.37,90.55,76.95,90.24,90.38,94.48,57.75,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.75,0.1,79.63,76.78,0.49,99.5,99.65,98.26,99.51,99.27,99.5,98.76,99.5,99.72,97.8,0.0,0.0,0.0,91.56,83.39,78.66,92.0,80.92,91.56,91.74,95.22,64.04,0.0,0.0,0.0,90.05,81.03,75.19,90.96,79.04,90.05,90.41,94.33,59.22,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.75,0.2,79.66,76.42,1.53,99.39,99.83,97.89,99.41,99.11,99.39,98.49,99.4,99.66,97.32,0.0,0.0,0.0,92.03,82.27,80.12,91.96,79.29,92.03,91.98,95.52,63.8,0.0,0.0,0.0,90.52,78.99,76.14,90.66,76.74,90.52,90.58,94.65,58.18,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.75,0.5,80.21,76.39,0.96,99.38,99.84,97.85,99.39,99.08,99.38,98.45,99.38,99.65,97.26,0.0,0.0,0.0,92.39,82.99,81.2,92.17,79.31,92.39,92.27,95.73,64.68,0.0,0.0,0.0,90.81,80.04,76.93,90.65,75.93,90.81,90.72,94.84,57.94,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.75,1.0,78.76,76.08,0.29,99.6,99.87,98.57,99.6,99.43,99.6,98.99,99.6,99.77,98.21,0.0,0.0,0.0,91.02,82.8,77.94,91.89,80.86,91.02,91.28,94.88,62.64,0.0,0.0,0.0,89.77,80.12,75.05,90.82,78.33,89.77,90.13,94.16,58.0,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.75,2.0,79.26,76.86,2.18,99.7,99.93,98.98,99.71,99.55,99.7,99.26,99.71,99.83,98.69,0.0,0.0,0.0,91.45,82.43,78.5,91.87,80.43,91.45,91.61,95.16,63.37,0.0,0.0,0.0,90.53,80.86,76.11,90.91,77.97,90.53,90.67,94.64,59.07,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.75,5.0,79.43,77.27,1.41,98.76,99.3,95.74,98.83,98.33,98.76,96.98,98.78,99.3,94.66,0.0,0.0,0.0,91.97,83.01,79.98,91.89,79.08,91.97,91.9,95.49,63.38,0.0,0.0,0.0,90.88,80.34,77.23,91.04,77.55,90.88,90.93,94.85,59.69,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.888,0.1,78.97,76.72,0.56,98.79,99.46,95.36,98.88,98.95,98.79,97.06,98.81,99.31,94.81,0.0,0.0,0.0,91.36,82.72,78.1,91.7,80.02,91.36,91.51,95.11,62.82,0.0,0.0,0.0,90.21,80.63,75.46,90.85,78.33,90.21,90.48,94.44,59.0,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.888,0.2,79.54,76.66,0.53,99.36,99.79,97.51,99.39,99.41,99.36,98.43,99.37,99.64,97.22,0.0,0.0,0.0,91.56,81.34,78.51,91.92,80.74,91.56,91.72,95.22,63.87,0.0,0.0,0.0,90.43,79.64,75.93,90.79,77.6,90.43,90.58,94.58,58.73,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.888,0.5,78.91,77.09,0.15,99.1,99.58,96.46,99.16,99.27,99.1,97.81,99.12,99.49,96.12,0.0,0.0,0.0,91.13,82.93,77.59,91.74,80.68,91.13,91.38,94.96,62.86,0.0,0.0,0.0,90.05,80.8,75.25,91.12,79.77,90.05,90.47,94.32,59.87,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.888,1.0,79.68,77.43,0.55,99.4,99.83,97.64,99.42,99.44,99.4,98.51,99.4,99.66,97.37,0.0,0.0,0.0,91.19,81.98,77.85,92.17,82.42,91.19,91.55,94.97,64.39,0.0,0.0,0.0,90.04,79.98,75.32,91.33,80.67,90.04,90.53,94.29,60.57,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.888,2.0,79.4,77.76,0.18,99.25,99.85,97.12,99.29,99.3,99.25,98.17,99.26,99.58,96.76,0.0,0.0,0.0,91.39,82.06,78.1,91.91,81.01,91.39,91.61,95.11,63.68,0.0,0.0,0.0,90.49,80.65,76.16,91.34,80.01,90.49,90.82,94.58,60.94,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.888,5.0,78.62,76.66,0.12,98.6,99.42,94.82,98.74,98.77,98.6,96.66,98.64,99.21,94.11,0.0,0.0,0.0,91.33,81.99,78.16,91.58,79.33,91.33,91.42,95.1,62.15,0.0,0.0,0.0,90.3,80.47,75.61,90.8,77.96,90.3,90.52,94.5,58.82,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.9,0.1,79.56,76.65,1.94,99.26,99.68,97.08,99.31,99.4,99.26,98.2,99.27,99.58,96.81,0.0,0.0,0.0,91.11,81.88,77.31,92.06,82.5,91.11,91.5,94.92,64.2,0.0,0.0,0.0,89.62,80.65,74.26,90.98,80.01,89.62,90.17,94.05,59.26,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.9,0.2,79.85,76.83,0.97,99.37,99.56,97.5,99.41,99.5,99.37,98.46,99.38,99.64,97.28,0.0,0.0,0.0,91.9,82.36,79.6,92.05,80.26,91.9,91.95,95.43,64.27,0.0,0.0,0.0,90.72,80.05,76.59,90.83,77.16,90.72,90.77,94.77,58.9,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.9,0.5,78.82,75.56,0.5,98.67,99.51,95.04,98.79,98.83,98.67,96.81,98.7,99.25,94.38,0.0,0.0,0.0,90.67,82.91,76.54,91.84,82.07,90.67,91.13,94.66,62.98,0.0,0.0,0.0,89.15,79.66,73.34,90.54,78.71,89.15,89.71,93.78,57.33,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.9,1.0,79.08,77.17,1.14,98.63,99.5,94.87,98.75,98.79,98.63,96.71,98.66,99.23,94.2,0.0,0.0,0.0,91.36,81.61,77.99,91.74,80.32,91.36,91.53,95.11,63.06,0.0,0.0,0.0,90.53,80.78,76.1,91.0,78.45,90.53,90.74,94.64,59.69,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.9,2.0,78.91,77.31,0.77,99.4,99.85,97.71,99.45,99.5,99.4,98.56,99.41,99.66,97.45,0.0,0.0,0.0,91.34,82.37,78.44,91.76,79.88,91.34,91.48,95.1,62.72,0.0,0.0,0.0,90.47,81.01,76.21,91.14,78.97,90.47,90.73,94.59,60.03,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.9,5.0,78.99,77.58,2.42,99.0,99.7,96.26,99.11,99.22,99.0,97.63,99.03,99.43,95.83,0.0,0.0,0.0,91.39,82.36,78.62,91.82,79.97,91.39,91.52,95.12,62.85,0.0,0.0,0.0,90.64,80.69,76.65,91.26,79.12,90.64,90.87,94.69,60.47,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.99,0.1,78.05,75.36,1.86,95.72,96.75,86.26,96.92,97.57,95.72,90.76,96.01,97.53,84.0,0.0,0.0,0.0,89.72,81.35,74.78,91.81,83.36,89.72,90.48,94.06,62.04,0.0,0.0,0.0,88.12,79.67,72.13,90.88,81.18,88.12,89.13,93.09,57.63,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.99,0.2,76.6,74.55,0.57,93.19,94.7,81.17,95.77,96.08,93.19,86.36,93.85,96.01,76.71,0.0,0.0,0.0,88.88,80.35,73.35,91.32,82.22,88.88,89.77,93.55,59.66,0.0,0.0,0.0,87.5,78.51,71.24,90.68,80.89,87.5,88.65,92.7,56.39,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.99,0.5,75.92,73.44,1.02,93.59,95.71,82.12,95.97,96.25,93.59,87.11,94.21,96.25,77.98,0.0,0.0,0.0,87.56,80.7,72.09,91.67,84.46,87.56,88.92,92.66,59.19,0.0,0.0,0.0,85.96,79.48,69.92,90.84,82.22,85.96,87.6,91.67,55.21,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.99,1.0,75.34,73.05,3.66,90.65,93.74,77.54,94.92,94.51,90.65,82.59,91.78,94.43,70.76,0.0,0.0,0.0,86.81,80.11,72.26,91.7,83.92,86.81,88.36,92.1,58.58,0.0,0.0,0.0,85.74,78.7,70.21,90.69,81.06,85.74,87.37,91.49,54.61,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.99,2.0,77.04,75.91,1.14,94.55,97.22,84.76,96.57,96.83,94.55,89.05,95.07,96.81,81.28,0.0,0.0,0.0,89.32,80.5,74.22,91.4,81.86,89.32,90.08,93.82,60.25,0.0,0.0,0.0,88.4,80.72,72.78,91.14,81.77,88.4,89.38,93.25,58.57,0.0,0.0,0.0
gibert-2018-shs,2,"{'0_no-hate': 0.888, '1_hate': 0.112}",7.95,10703,wfl,-,-,0.99,5.0,77.78,75.58,1.6,96.69,99.33,90.22,97.79,98.06,96.69,93.18,96.98,98.07,88.29,0.0,0.0,0.0,89.71,81.26,75.04,91.68,82.44,89.71,90.42,94.05,61.5,0.0,0.0,0.0,88.54,79.5,72.82,90.85,80.44,88.54,89.39,93.36,57.8,0.0,0.0,0.0
twitter-hate-speech-tsa,2,"{'0_non-hate': 0.93, '1_hate': 0.07}",13.26,31962,baseline,-,-,-,-,88.11,87.21,0.55,99.81,99.88,99.33,99.81,99.2,99.81,99.27,99.81,99.9,98.63,0.0,0.0,0.0,96.94,91.99,88.83,96.91,87.51,96.94,96.92,98.36,77.87,0.0,0.0,0.0,96.75,91.07,88.28,96.69,86.28,96.75,96.71,98.25,76.16,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,augmentation_bert,-,-,-,-,77.44,72.4,1.86,99.44,99.96,99.43,99.44,99.4,99.44,99.41,99.44,99.52,99.3,0.0,0.0,0.0,91.07,81.27,80.32,90.59,75.45,91.07,90.71,94.97,59.9,0.0,0.0,0.0,90.96,73.82,74.74,90.35,70.74,90.96,90.58,95.03,49.77,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,augmentation_wordnet,-,-,-,-,77.52,70.65,2.49,99.51,99.97,99.48,99.51,99.48,99.51,99.48,99.51,99.6,99.36,0.0,0.0,0.0,91.02,81.9,81.08,90.87,75.81,91.02,90.69,94.93,60.11,0.0,0.0,0.0,89.93,72.78,72.61,89.83,69.83,89.93,89.75,94.42,46.87,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,baseline,-,-,-,-,80.49,75.62,1.53,99.3,99.5,98.44,99.3,98.29,99.3,98.36,99.3,99.6,97.13,0.0,0.0,0.0,92.56,84.21,85.38,92.19,77.67,92.56,92.09,95.83,65.15,0.0,0.0,0.0,92.22,77.82,79.77,91.73,73.29,92.22,91.78,95.73,55.51,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,fl,-,-,-,0.1,81.92,74.44,2.76,99.69,99.91,99.12,99.69,99.43,99.69,99.27,99.69,99.82,98.72,0.0,0.0,0.0,92.22,84.78,82.61,92.43,81.8,92.22,92.24,95.56,68.28,0.0,0.0,0.0,90.17,77.38,73.46,91.16,76.43,90.17,90.54,94.48,54.4,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,fl,-,-,-,0.2,81.6,77.82,1.31,99.24,99.6,98.22,99.25,98.26,99.24,98.24,99.24,99.57,96.91,0.0,0.0,0.0,93.0,85.05,86.43,92.54,78.31,93.0,92.56,96.08,67.11,0.0,0.0,0.0,92.33,79.03,78.63,92.16,77.12,92.33,92.23,95.76,59.87,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,fl,-,-,-,0.5,80.13,72.89,0.85,99.41,99.5,98.68,99.41,98.55,99.41,98.61,99.41,99.66,97.57,0.0,0.0,0.0,92.44,82.97,84.9,91.93,77.01,92.44,91.96,95.77,64.49,0.0,0.0,0.0,91.11,75.83,75.31,90.53,71.16,91.11,90.74,95.11,50.67,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,fl,-,-,-,1.0,80.78,73.88,1.49,99.37,99.66,98.18,99.38,98.92,99.37,98.55,99.37,99.64,97.46,0.0,0.0,0.0,91.44,85.18,80.95,92.2,82.15,91.44,91.6,95.08,66.48,0.0,0.0,0.0,89.83,76.55,73.12,91.08,76.24,89.83,90.26,94.28,53.48,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,fl,-,-,-,2.0,77.01,74.45,0.92,98.59,98.26,97.21,98.56,96.07,98.59,96.61,98.57,99.2,94.01,0.0,0.0,0.0,92.0,81.63,86.59,91.49,72.63,92.0,91.05,95.57,58.46,0.0,0.0,0.0,92.28,76.65,80.42,91.47,71.05,92.28,91.59,95.79,53.1,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,fl,-,-,-,5.0,78.14,72.41,1.88,98.61,98.83,96.95,98.6,96.54,98.61,96.72,98.6,99.21,94.24,0.0,0.0,0.0,91.17,83.31,80.19,90.81,76.68,91.17,90.91,95.01,61.27,0.0,0.0,0.0,90.61,75.37,73.52,90.29,71.64,90.61,90.41,94.82,50.0,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,sampling_modifiedRS_oversampling,1.0,-,-,-,77.56,74.78,2.09,99.69,99.97,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,0.0,0.0,0.0,91.61,81.2,82.98,90.93,74.18,91.61,91.0,95.32,59.8,0.0,0.0,0.0,91.39,75.27,76.35,91.19,73.83,91.39,91.22,95.24,54.31,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,sampling_modifiedRS_oversampling,1.2,-,-,-,81.33,73.49,2.64,99.92,99.97,99.92,99.92,99.92,99.92,99.92,99.92,99.93,99.91,0.0,0.0,0.0,92.61,84.44,84.92,92.37,79.08,92.61,92.31,95.84,66.82,0.0,0.0,0.0,91.0,75.93,75.26,90.73,72.36,91.0,90.79,95.03,51.96,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,sampling_modifiedRS_oversampling,1.5,-,-,-,79.29,74.57,0.77,99.9,99.99,99.89,99.9,99.9,99.9,99.89,99.9,99.92,99.87,0.0,0.0,0.0,91.78,83.24,82.07,91.38,77.42,91.78,91.45,95.37,63.21,0.0,0.0,0.0,91.22,76.1,75.37,91.03,73.99,91.22,91.1,95.15,54.0,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,sampling_modifiedRS_oversampling,2.0,-,-,-,81.19,76.23,1.59,99.99,100.0,99.98,99.99,99.99,99.99,99.98,99.99,99.99,99.98,0.0,0.0,0.0,92.78,84.33,85.63,92.38,78.38,92.78,92.36,95.95,66.43,0.0,0.0,0.0,92.0,77.46,78.25,91.72,74.93,92.0,91.78,95.59,56.86,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,sampling_modifiedRS_oversampling,3,-,-,-,77.6,74.7,2.81,99.46,99.88,99.24,99.46,99.33,99.46,99.28,99.46,99.64,98.93,0.0,0.0,0.0,90.0,81.95,77.0,90.53,78.57,90.0,90.21,94.26,60.93,0.0,0.0,0.0,89.94,76.59,73.35,91.31,77.31,89.94,90.46,94.32,55.07,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,sampling_modifiedRS_oversampling,5,-,-,-,79.35,76.27,2.35,99.53,99.88,99.21,99.52,99.08,99.53,99.14,99.52,99.72,98.57,0.0,0.0,0.0,91.94,83.87,82.69,91.46,77.12,91.94,91.55,95.47,63.23,0.0,0.0,0.0,91.89,77.78,77.29,91.61,75.37,91.89,91.73,95.52,57.01,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,sampling_weightedRS_combi,-,-0.5,-,-,76.98,72.8,5.37,94.63,97.84,94.68,94.66,94.56,94.63,94.6,94.62,94.27,94.93,0.0,0.0,0.0,89.94,80.29,76.75,90.25,77.56,89.94,90.05,94.25,59.71,0.0,0.0,0.0,89.39,74.71,71.85,90.51,74.48,89.39,89.86,94.04,51.57,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,sampling_weightedRS_combi,-,0.0,-,-,77.39,74.66,2.96,99.57,99.98,99.57,99.57,99.57,99.57,99.57,99.57,99.57,99.57,0.0,0.0,0.0,91.28,82.87,81.58,90.79,74.97,91.28,90.79,95.1,59.67,0.0,0.0,0.0,91.61,74.96,76.73,91.19,73.45,91.61,91.31,95.38,53.93,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,sampling_weightedRS_combi,-,0.5,-,-,78.98,73.39,1.92,99.96,100.0,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,0.0,0.0,0.0,92.17,82.52,85.08,91.78,75.87,92.17,91.57,95.62,62.34,0.0,0.0,0.0,91.61,75.4,78.66,91.19,71.19,91.61,91.07,95.4,51.37,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,sampling_weightedRS_oversampling,-,1.0,-,-,77.96,74.28,2.1,99.83,99.96,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,0.0,0.0,0.0,91.33,80.28,81.04,90.82,75.79,91.33,90.95,95.13,60.79,0.0,0.0,0.0,91.0,73.23,74.76,90.89,73.87,91.0,90.94,95.02,53.54,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,sampling_weightedRS_oversampling,-,2.0,-,-,81.45,76.51,2.02,99.93,100.0,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,0.0,0.0,0.0,92.78,83.81,85.18,92.35,78.78,92.78,92.42,95.94,66.95,0.0,0.0,0.0,91.72,76.06,76.81,91.68,76.28,91.72,91.7,95.41,57.61,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,th,-,-,-,-,80.26,77.06,2.34,99.83,99.94,99.64,99.83,99.58,99.83,99.61,99.83,99.91,99.32,0.0,0.0,0.0,92.06,83.11,82.79,91.83,78.76,92.06,91.8,95.51,65.01,0.0,0.0,0.0,91.72,78.29,76.63,91.93,77.79,91.72,91.79,95.4,58.73,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wce,-,-,0.1,-,57.94,56.42,15.61,91.65,74.24,62.34,84.5,65.96,91.65,64.02,87.84,95.54,32.49,0.0,0.0,0.0,89.61,64.14,59.55,82.39,58.29,89.61,85.54,94.42,21.45,0.0,0.0,0.0,90.89,60.59,56.85,84.67,56.94,90.89,87.54,95.16,17.69,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wce,-,-,0.25,-,80.44,74.53,2.01,99.57,99.47,99.55,99.57,98.45,99.57,98.99,99.57,99.76,98.22,0.0,0.0,0.0,92.44,84.2,84.15,91.92,77.8,92.44,92.04,95.76,65.13,0.0,0.0,0.0,91.39,75.4,75.87,91.05,73.58,91.39,91.18,95.25,53.82,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wce,-,-,0.75,-,79.75,74.95,1.81,99.72,99.93,99.2,99.72,99.52,99.72,99.36,99.72,99.84,98.87,0.0,0.0,0.0,91.89,83.25,82.03,91.5,78.07,91.89,91.61,95.43,64.08,0.0,0.0,0.0,91.11,76.89,75.27,91.18,74.94,91.11,91.11,95.07,54.83,0.0,0.0,0.0
us-election-2020,2,"{'0_non-HOF': 0.883, '1_HOF': 0.117}",7.52,3000,wce,-,-,0.875,-,80.1,74.92,3.9,98.98,99.29,96.65,99.13,99.22,98.98,97.8,99.02,99.41,96.19,0.0,0.0,0.0,91.67,84.71,81.71,91.77,79.52,91.67,91.57,95.26,64.95,0.0,0.0,0.0,90.39,75.92,74.0,91.26,76.55,90.39,90.74,94.61,55.24,0.0,0.0,0.0
